Date,Open,High,Low,Close,Volume
2025/12/23 16:00:00,12.37,13,12.21,12.42,20575885
2025/12/24 13:05:00,12.25,12.43,11.95,12.31,8167810
2025/12/26 16:00:00,12.28,12.34,11.65,11.75,13397854
2025/12/29 16:00:00,11.54,11.98,11.35,11.42,16445754
2025/12/30 16:00:00,11.38,11.59,11.13,11.15,17016132
2025/12/31 16:00:00,11.81,11.89,11.32,11.49,19434945
2026/01/02 16:00:00,11.71,12.74,11.55,12.74,25965998
2026/01/05 16:00:00,13.01,13.7,12.92,13.62,26431634
2026/01/06 16:00:00,13.57,13.73,12.48,13.18,21787319
2026/01/07 16:00:00,12.96,13.14,12.38,12.49,16303853
2026/01/08 16:00:00,12.47,13.28,12.15,12.84,17284639
2026/01/09 16:00:00,13.13,13.7,12.87,13.1,17656039
2026/01/12 16:00:00,12.91,13.94,12.82,13.81,26689976
2026/01/13 16:00:00,14.13,14.34,13.87,14.14,27679721
2026/01/14 16:00:00,14.2,14.55,13.85,14.21,22057586
2026/01/15 16:00:00,14.18,14.34,13.7,13.83,20208836
2026/01/16 16:00:00,13.85,14.21,13.56,13.85,21703980
2026/01/20 16:00:00,13.18,13.98,12.98,13.33,21570251
2026/01/21 16:00:00,13.29,13.84,12.31,13.12,27823583
2026/01/22 16:00:00,13.29,13.47,12.5,12.89,17485506
2026/01/23 16:00:00,12.85,14.18,12.27,14.12,29596167
2026/01/26 16:00:00,14.03,14.23,13.09,13.79,25931028
2026/01/27 16:00:00,13.79,15.42,13.74,15.31,38249553
2026/01/28 16:00:00,15.35,15.37,14.34,15.11,28939219
2026/01/29 16:00:00,14.9,14.91,13.49,14.54,30243029
2026/01/30 16:00:00,14.3,14.34,12.98,13.37,31973607
2026/02/02 16:00:00,13,14.08,12.96,13.44,26077713
2026/02/03 16:00:00,15.07,15.6,13.65,14.8,63676750
2026/02/04 16:00:00,14.3,14.42,12.39,13.88,51285748
2026/02/05 16:00:00,13.31,13.96,11.74,11.92,44177029
2026/02/06 16:00:00,12.73,14.46,12.57,14.29,46525726
2026/02/09 16:00:00,15.11,16.83,14.93,16.65,65639084
2026/02/10 16:00:00,16.21,17.7,16.02,16.63,59262750
2026/02/11 16:00:00,16.93,17.06,15.36,16.03,39560919
2026/02/12 16:00:00,16.22,16.97,15.72,15.91,39190105
2026/02/13 16:00:00,16.43,17.59,15.2,16.26,43021841
2026/02/17 16:00:00,15.78,16.66,15.07,16.18,28919890
2026/02/18 16:00:00,16,16.45,15.19,15.38,28263548
2026/02/19 16:00:00,15,15.52,14.43,15.47,23465873
2026/02/20 16:00:00,15.33,15.79,14.63,15.01,27157246
2026/02/23 16:00:00,14.44,15.7,14.31,15.68,24974820
2026/02/24 16:00:00,15.39,18.03,15.33,17.56,46099511
2026/02/25 16:00:00,18.3,18.51,17.64,17.92,39718835
2026/02/26 16:00:00,18.13,18.33,17.25,17.88,24779651
2026/02/27 16:00:00,17.15,17.84,15.69,16.22,33935870
2026/03/02 16:00:00,15.55,16.8,15.53,16.02,26001193
2026/03/03 16:00:00,14.42,15.35,14.33,14.74,33503741
2026/03/04 16:00:00,15.45,15.93,15.08,15.37,23565302
2026/03/05 16:00:00,15.22,15.57,14.48,15.23,27736488
2026/03/06 16:00:00,14.79,14.98,13.74,13.75,32514489
2026/03/09 16:00:00,13.55,14.15,13.02,13.85,27684027
2026/03/10 16:00:00,14.21,14.87,14.09,14.35,24130242
2026/03/11 16:00:00,14.39,15.8,14.31,15.22,31896217
2026/03/12 16:00:00,14.8,14.94,14.07,14.67,24942620
2026/03/13 16:00:00,15.13,16,14.55,14.67,27556907
2026/03/16 16:00:00,15.5,16.82,15.49,16.41,41563630
2026/03/17 16:00:00,16.07,16.55,15.47,16.04,33170522
2026/03/18 16:00:00,16.05,16.29,15.28,15.3,25526577
2026/03/19 16:00:00,15.04,15.83,14.6,15.74,23070257
2026/03/20 16:00:00,15.67,15.76,14.49,15.1,30799138
2026/03/23 16:00:00,15.69,17.08,15.66,16.19,39044720
2026/03/24 16:00:00,16,16.65,15.63,16.22,30430831
2026/03/25 16:00:00,16.76,17.75,16.52,16.86,30421040
2026/03/26 16:00:00,16.52,16.58,15.17,15.35,27329882
2026/03/27 16:00:00,15.14,15.37,14.58,14.89,22172006
2026/03/30 16:00:00,15.28,15.28,13.2,13.7,30827223
2026/03/31 16:00:00,14.18,14.63,13.35,14.43,29665748
2026/04/01 16:00:00,14.61,15.13,14.31,14.48,22950563
2026/04/02 16:00:00,13.72,15.02,13.47,14.88,22445938
2026/04/06 16:00:00,14.94,15.79,14.9,15.55,16760021
2026/04/07 16:00:00,15.41,16.66,15.32,16.57,31493956
2026/04/08 16:00:00,17.64,18.33,16.92,18.05,54453165
2026/04/09 16:00:00,18.24,19.5,18.14,19.03,46049340
2026/04/10 16:00:00,19.24,20.21,18.76,18.87,33619653
2026/04/13 16:00:00,18.36,19.9,18.3,19.45,23633890
2026/04/14 16:00:00,20.18,20.98,19.55,20.95,35164554
2026/04/15 16:00:00,19.94,20.2,19.33,19.67,62712912
2026/04/16 16:00:00,19.77,19.77,18.25,19.31,38172250
2026/04/17 16:00:00,19.54,20.71,18.93,20.64,43045574
2026/04/20 16:00:00,20.35,21.34,20.01,20.5,33982456
2026/04/21 16:00:00,20.53,20.7,19.44,19.77,27151339
2026/04/22 16:00:00,20.35,20.7,19.61,20.55,23841781
2026/04/23 16:00:00,20.52,21.6,20.23,20.37,36227461
2026/04/24 16:00:00,21.05,21.6,19.84,20.01,33914993
2026/04/27 16:00:00,20.33,21.46,20,21.43,33033143
2026/04/28 16:00:00,20.73,21.3,20.24,20.8,27015035
2026/04/29 16:00:00,21.22,21.24,19.57,20.02,23647889
2026/04/30 16:00:00,20.74,22.07,20.67,21.73,39766724
2026/05/01 16:00:00,21.99,22.63,21.16,21.31,28364308
2026/05/04 16:00:00,21.49,22.44,21.23,22.29,24924776
2026/05/05 16:00:00,22.78,23.7,22.58,23.49,32286311
2026/05/06 16:00:00,24.71,25.76,23.87,25.74,44935108
2026/05/07 16:00:00,25.06,25.19,23.48,24.02,36739288
2026/05/08 16:00:00,25.5,25.75,22.74,23.39,36270219
2026/05/11 16:00:00,23.08,24.36,22.12,23.37,25227086
2026/05/12 16:00:00,23,23.33,21.64,22.8,24896447
2026/05/13 16:00:00,23.37,23.62,22.45,23.12,21977956
2026/05/14 16:00:00,23.33,24.33,22.88,24.17,22965973
2026/05/15 16:00:00,23.12,23.15,22.05,22.32,23972884
2026/05/18 16:00:00,21.4,21.69,20.26,21.14,31192672
2026/05/19 16:00:00,20.8,21.41,19.6,21.34,22704295
2026/05/20 16:00:00,21.95,22.48,21.4,21.63,20084821
2026/05/21 16:00:00,22.09,23.05,21.72,22.92,20174678
2026/05/22 16:00:00,22.66,23.24,21.88,22.82,20786447
2026/05/26 16:00:00,24.46,25.93,24.19,25.18,46110126
2026/05/27 16:00:00,26.19,26.86,24.92,26.74,36659530
2026/05/28 16:00:00,26.88,27.26,26.22,26.4,24376302
2026/05/29 16:00:00,26.3,26.32,24.66,25.56,26691995
2026/06/01 16:00:00,24.55,26.28,23.94,25.66,26085383
2026/06/02 16:00:00,26.31,27.47,26.04,26.49,25893934
2026/06/03 16:00:00,27.39,27.43,25.74,26.16,24637360
2026/06/04 16:00:00,25.41,26.57,24.75,26.19,22561066
2026/06/05 16:00:00,25.21,25.21,22.99,24,26701300
2026/06/08 16:00:00,24.9,26.2,24.32,25.86,23127602
2026/06/09 16:00:00,26.94,27.78,24.1,25.3,34587784
2026/06/10 16:00:00,24.93,25.6,23.06,23.19,28072781
2026/06/11 16:00:00,23.29,25.41,23.24,25.35,29914889
2026/06/12 16:00:00,25.5,26.6,25.35,26.06,21678860
2026/06/15 16:00:00,27.64,28.45,27.03,28.17,31171231
2026/06/16 16:00:00,27.95,29.3,27.8,28.01,23750143
2026/06/17 16:00:00,28.02,29,27.4,27.86,28272408
2026/06/18 16:00:00,29.05,29.67,28.09,28.98,31094345
2026/06/22 16:00:00,29.79,29.84,28.03,28.31,20954902
2026/06/23 16:00:00,26.75,29.42,26.49,28.78,24410715
2026/06/24 16:00:00,28.75,28.84,25.9,26.97,31713980
2026/06/25 16:00:00,27.87,28.01,25.35,26.06,18475745
2026/06/26 16:00:00,25.2,26.85,24.44,25.83,66302285
2026/06/29 16:00:00,26.57,26.76,23.92,25.58,25764623
2026/06/30 16:00:00,24.82,25.54,24.04,24.7,25873382
2026/07/01 16:00:00,23.79,23.9,22.24,23.58,30500966
