Date,Open,High,Low,Close,Volume
2025/09/26 16:00:00,125.42,128.49,122.83,126.99,5467764
2025/09/29 16:00:00,129.5,137.8,128.5,133.66,10474568
2025/09/30 16:00:00,136.2,137.99,132.37,132.58,7965475
2025/10/01 16:00:00,133.62,137.27,127.6,129.03,9067306
2025/10/02 16:00:00,133.45,152.05,132.75,149.72,19216175
2025/10/03 16:00:00,148.4,156.47,144.14,145.78,19333255
2025/10/06 16:00:00,154.01,154.17,145.56,148.51,10810044
2025/10/07 16:00:00,152,157.56,144.18,148.72,12330816
2025/10/08 16:00:00,150.3,152.16,143.55,150.46,11706255
2025/10/09 16:00:00,150.8,153.88,145.8,150.48,10237537
2025/10/10 16:00:00,150.89,159.47,132.6,132.94,22403097
2025/10/13 16:00:00,138.06,141.38,135.11,137.47,10350997
2025/10/14 16:00:00,133.25,138.62,129.33,134.46,7650365
2025/10/15 16:00:00,137.32,141.1,132.58,134.48,9018719
2025/10/16 16:00:00,135.92,136.87,127.88,128.46,7387791
2025/10/17 16:00:00,125.25,127.76,123.09,126.49,7837369
2025/10/20 16:00:00,129.79,135.73,128.25,130.81,9339359
2025/10/21 16:00:00,130.45,133,125.65,129.85,9602998
2025/10/22 16:00:00,128.57,131,122.5,124.79,8810156
2025/10/23 16:00:00,124.98,130.01,124.31,129.86,6896145
2025/10/24 16:00:00,132.96,144.03,131.02,142.05,15678694
2025/10/27 16:00:00,146.93,147.44,138.1,143.29,9715561
2025/10/28 16:00:00,143.25,143.38,135.85,136.11,7857507
2025/10/29 16:00:00,136,136.05,129.68,131.74,7593572
2025/10/30 16:00:00,129.97,130,122.49,122.71,10751272
2025/10/31 16:00:00,126.31,129.4,124.88,126.98,6616949
2025/11/03 16:00:00,125.75,125.75,117.83,117.86,9050524
2025/11/04 16:00:00,113.79,117.2,108.9,111.25,10279116
2025/11/05 16:00:00,113.1,114.85,111.94,113.03,6050017
2025/11/06 16:00:00,113.05,113.36,100,100.01,11702616
2025/11/07 16:00:00,99,103.33,96.1,103.14,9524280
2025/11/10 16:00:00,107.8,110.54,102.58,104.1,8567978
2025/11/11 16:00:00,102.05,102.49,97.95,98.3,8745289
2025/11/12 16:00:00,93.85,95.52,85.86,86.3,39011267
2025/11/13 16:00:00,86.02,88.42,81.38,82.34,52219444
2025/11/14 16:00:00,83.5,85.05,81.5,81.89,37549568
2025/11/17 16:00:00,81.79,81.9,75.1,76.59,23753303
2025/11/18 16:00:00,75.62,78.15,75.04,76.6,16437561
2025/11/19 16:00:00,76.49,76.6,67.55,69.72,28886491
2025/11/20 16:00:00,71.29,71.41,64.92,66.93,20369396
2025/11/21 16:00:00,66.93,72.33,66.14,71.33,19456249
2025/11/24 16:00:00,72,73.43,69.61,72.74,15679722
2025/11/25 16:00:00,69.14,70.11,68.05,70.11,12630929
2025/11/26 16:00:00,71.15,73.29,68.86,72.64,15840755
2025/11/28 13:00:00,75.36,81.48,74.02,79.93,22254895
2025/12/01 16:00:00,77.49,79.84,75.23,75.94,18852718
2025/12/02 16:00:00,78.4,80.73,77.18,77.44,16633749
2025/12/03 16:00:00,78.39,86.59,75.97,86.29,21053740
2025/12/04 16:00:00,83.98,88.27,83.2,87.46,14235386
2025/12/05 16:00:00,86.09,86.66,83.14,85.62,10474074
2025/12/08 16:00:00,86.95,87.41,81.34,83.96,10024649
2025/12/09 16:00:00,83.23,89.98,81.76,88.88,14569961
2025/12/10 16:00:00,87.34,89.55,85.05,88.41,9329303
2025/12/11 16:00:00,85.85,89.26,83.33,88.57,11154542
2025/12/12 16:00:00,89.53,91.3,82.03,83.47,13857950
2025/12/15 16:00:00,83.85,84.18,74.73,75.46,15025001
2025/12/16 16:00:00,77.86,83.5,77.33,83,15029149
2025/12/17 16:00:00,82.88,85.74,79.08,79.2,10977804
2025/12/18 16:00:00,82.74,84.47,80.08,80.99,10406194
2025/12/19 16:00:00,82.44,86.3,82.43,86.13,13856854
2025/12/22 16:00:00,87.74,91.2,86.43,87,10721205
2025/12/23 16:00:00,84.8,85.57,81.02,82.73,9394652
2025/12/24 13:00:00,82.72,83.05,79.86,82.64,6401505
2025/12/26 16:00:00,82.39,82.5,79.71,81.27,6140584
2025/12/29 16:00:00,79.25,83.04,79.12,80.51,7400508
2025/12/30 16:00:00,80.18,82.89,79.65,79.89,7561660
2025/12/31 16:00:00,79.96,80.39,78.77,79.3,5754044
2026/01/02 16:00:00,80.84,84.58,79.62,83.47,8382494
2026/01/05 16:00:00,84.58,88.06,84.1,84.8,9112361
2026/01/06 16:00:00,86,86.2,81.95,84.85,7456675
2026/01/07 16:00:00,83.19,83.6,80.53,80.59,6610396
2026/01/08 16:00:00,79.9,82.72,78.85,81.79,5375044
2026/01/09 16:00:00,82.2,84.33,79.45,82.9,7686358
2026/01/12 16:00:00,81.14,83.12,79.85,82.9,6863161
2026/01/13 16:00:00,83.24,84.28,80.29,83.46,8436142
2026/01/14 16:00:00,84.99,88.46,81.75,84.8,14373551
2026/01/15 16:00:00,83.47,83.79,76.11,76.6,16933744
2026/01/16 16:00:00,76.74,80.02,75.58,78.61,9931623
2026/01/20 16:00:00,75.7,77.47,72.62,72.7,12061482
2026/01/21 16:00:00,72.9,74.59,70.42,72.64,8343214
2026/01/22 16:00:00,73.55,73.81,70.76,71.35,7345911
2026/01/23 16:00:00,70.86,72.55,69.88,71.33,7506249
2026/01/26 16:00:00,70.01,72.43,69.85,70.9,7238009
2026/01/27 16:00:00,70.38,70.54,67.5,69.96,10213428
2026/01/28 16:00:00,72.86,77,71.91,72.84,16300635
2026/01/29 16:00:00,70.31,70.6,65.75,67.55,16968098
2026/01/30 16:00:00,66.6,66.91,61.88,63.93,15737922
2026/02/02 16:00:00,61.5,61.87,58.41,58.86,14468223
2026/02/03 16:00:00,60.17,60.17,53.76,56.16,16819288
2026/02/04 16:00:00,56.19,56.29,51.52,55.05,14495976
2026/02/05 16:00:00,53.63,54.48,49.9,50.23,15489040
2026/02/06 16:00:00,53.81,57.8,53.62,57.04,17508669
2026/02/09 16:00:00,56.33,60.88,55.76,60.1,10755426
