Date,Open,High,Low,Close,Volume
2025/08/04 16:00:00,13.11,13.71,12.81,13.68,3039145
2025/08/05 16:00:00,13.64,13.66,13.2,13.31,2576437
2025/08/06 16:00:00,13.24,13.32,12.27,12.66,2915200
2025/08/07 16:00:00,13.01,13.01,12.43,12.8,2851100
2025/08/08 16:00:00,14.49,14.49,11.88,12.29,4792525
2025/08/11 16:00:00,12.34,12.6,12.07,12.31,2578960
2025/08/12 16:00:00,12.5,13.09,12.27,12.81,3954806
2025/08/13 16:00:00,13.04,14.22,12.95,13.57,7681342
2025/08/14 16:00:00,13.7,13.93,12.85,13.24,5590374
2025/08/15 16:00:00,13.34,13.7,13.13,13.36,2481000
2025/08/18 16:00:00,13.37,13.72,13.24,13.46,2236412
2025/08/19 16:00:00,13.51,13.65,13.15,13.41,2759400
2025/08/20 16:00:00,13.34,13.59,12.93,13.36,2766700
2025/08/21 16:00:00,13.23,13.42,12.95,13.1,2078700
2025/08/22 16:00:00,13.16,14.3,13.11,14.3,3448200
2025/08/25 16:00:00,14.25,14.3,13.83,14.07,1653620
2025/08/26 16:00:00,14.08,14.22,13.85,14.03,1442866
2025/08/27 16:00:00,13.94,14.16,13.81,14.02,1690315
2025/08/28 16:00:00,14.3,14.57,14.01,14.28,2343007
2025/08/29 16:00:00,14.29,14.43,13.97,14.01,1568510
2025/09/02 16:00:00,13.74,13.81,13.11,13.37,2277973
2025/09/03 16:00:00,13.37,13.56,13.26,13.34,2605316
2025/09/04 16:00:00,13.26,13.58,12.97,13.57,1709900
2025/09/05 16:00:00,13.58,14.1,13.58,13.96,1875374
2025/09/08 16:00:00,14.06,14.08,13.52,13.93,1869475
2025/09/09 16:00:00,13.85,13.93,13.27,13.5,1932107
2025/09/10 16:00:00,13.48,13.63,12.58,12.59,2499105
2025/09/11 16:00:00,12.39,13.13,12.39,13.06,3687742
2025/09/12 16:00:00,13,13.01,12.55,12.64,2516257
2025/09/15 16:00:00,12.85,13.39,12.79,13.35,2633700
2025/09/16 16:00:00,13.34,13.35,12.94,13.13,3115149
2025/09/17 16:00:00,13.13,13.66,12.8,12.86,2265614
2025/09/18 16:00:00,13.18,13.5,13.05,13.27,2220221
2025/09/19 16:00:00,13.22,13.31,12.85,13.04,3263328
2025/09/22 16:00:00,13.1,13.36,12.97,13.04,1918924
2025/09/23 16:00:00,13.04,13.13,12.44,12.49,1554900
2025/09/24 16:00:00,12.52,12.65,11.96,12.06,2781700
2025/09/25 16:00:00,11.72,12.08,11.67,11.95,2527048
2025/09/26 16:00:00,11.95,12.02,11.61,11.72,3066600
2025/09/29 16:00:00,11.8,11.88,11.27,11.34,5161200
2025/09/30 16:00:00,11.39,11.75,11.22,11.69,2558694
2025/10/01 16:00:00,11.75,12.53,11.68,12.39,3122848
2025/10/02 16:00:00,12.46,12.53,12.17,12.31,2351198
2025/10/03 16:00:00,12.38,12.97,12.36,12.75,2426100
2025/10/06 16:00:00,12.77,13.22,12.54,12.64,2347300
2025/10/07 16:00:00,12.75,12.75,11.55,11.6,2869200
2025/10/08 16:00:00,11.65,12.09,11.53,12.07,2993727
2025/10/09 16:00:00,12.06,12.14,11.6,11.71,1897208
2025/10/10 16:00:00,11.82,11.91,11.18,11.47,3174221
2025/10/13 16:00:00,11.68,11.73,11.35,11.6,1544107
2025/10/14 16:00:00,11.33,11.76,11.16,11.54,1696030
2025/10/15 16:00:00,11.74,12.14,11.62,11.89,2460400
2025/10/16 16:00:00,12,12.66,11.99,12.38,2453117
2025/10/17 16:00:00,12.25,12.49,11.81,11.83,2230371
2025/10/20 16:00:00,11.91,13.45,11.87,13.14,6082000
2025/10/21 16:00:00,13.15,13.35,12.76,13.03,2467706
2025/10/22 16:00:00,12.99,13.07,12.08,12.26,3152933
2025/10/23 16:00:00,12.28,13.39,12.25,13.36,2591675
2025/10/24 16:00:00,13.67,13.94,13.5,13.77,3430447
2025/10/27 16:00:00,13.82,13.86,13.51,13.59,2162200
2025/10/28 16:00:00,13.54,13.61,13.12,13.34,1755300
2025/10/29 16:00:00,13.11,13.5,12.8,12.9,2040200
2025/10/30 16:00:00,12.76,13.06,12.34,12.44,1869442
2025/10/31 16:00:00,12.56,13.85,12.44,13.64,2614158
2025/11/03 16:00:00,13.67,13.71,12.89,13.7,2257900
2025/11/04 16:00:00,13.32,13.84,13.06,13.36,2447600
